dataset,n_sample,noise_level,clf_type,acc_train,std_train,acc_valid,std_valid,acc_diff,C,gamma
circles,10,0.0,log_reg,0.7,0.051,0.7,0.458,0.0,0.001,0.0
circles,10,0.0,log_reg,0.7,0.051,0.7,0.458,0.0,0.01,0.0
circles,10,0.0,log_reg,0.7,0.051,0.7,0.458,0.0,0.1,0.0
circles,10,0.0,log_reg,0.644,0.109,0.6,0.49,0.044,1.0,0.0
circles,10,0.0,log_reg,0.767,0.126,0.6,0.49,0.167,10.0,0.0
circles,10,0.0,log_reg,0.789,0.116,0.7,0.458,0.089,100.0,0.0
circles,10,0.0,log_reg,0.789,0.116,0.7,0.458,0.089,1000.0,0.0
circles,10,0.0,svm,0.7,0.051,0.7,0.458,0.0,0.1,0.0001
circles,10,0.0,svm,0.7,0.051,0.7,0.458,0.0,0.1,0.001
circles,10,0.0,svm,0.7,0.051,0.7,0.458,0.0,0.1,0.01
circles,10,0.0,svm,0.7,0.051,0.7,0.458,0.0,0.1,0.1
circles,10,0.0,svm,0.7,0.051,0.7,0.458,0.0,0.1,1.0
circles,10,0.0,svm,0.7,0.051,0.7,0.458,0.0,0.1,2.0
circles,10,0.0,svm,0.7,0.051,0.7,0.458,0.0,0.1,5.0
circles,10,0.0,svm,0.7,0.051,0.7,0.458,0.0,0.1,10.0
circles,10,0.0,svm,0.7,0.051,0.7,0.458,0.0,0.1,25.0
circles,10,0.0,svm,0.7,0.051,0.7,0.458,0.0,0.1,50.0
circles,10,0.0,svm,0.7,0.051,0.7,0.458,0.0,0.1,100.0
circles,10,0.0,svm,0.7,0.051,0.7,0.458,0.0,0.1,250.0
circles,10,0.0,svm,0.7,0.051,0.7,0.458,0.0,0.1,500.0
circles,10,0.0,svm,0.7,0.051,0.7,0.458,0.0,0.1,1000.0
circles,10,0.0,svm,0.7,0.051,0.7,0.458,0.0,1.0,0.0001
circles,10,0.0,svm,0.7,0.051,0.7,0.458,0.0,1.0,0.001
circles,10,0.0,svm,0.7,0.051,0.7,0.458,0.0,1.0,0.01
circles,10,0.0,svm,0.7,0.051,0.7,0.458,0.0,1.0,0.1
circles,10,0.0,svm,0.878,0.06,0.5,0.5,0.378,1.0,1.0
circles,10,0.0,svm,0.9,0.06,0.5,0.5,0.4,1.0,2.0
circles,10,0.0,svm,0.922,0.051,0.6,0.49,0.322,1.0,5.0
circles,10,0.0,svm,0.944,0.056,0.6,0.49,0.344,1.0,10.0
circles,10,0.0,svm,1.0,0.0,0.6,0.49,0.4,1.0,25.0
circles,10,0.0,svm,1.0,0.0,0.7,0.458,0.3,1.0,50.0
circles,10,0.0,svm,1.0,0.0,0.7,0.458,0.3,1.0,100.0
circles,10,0.0,svm,1.0,0.0,0.7,0.458,0.3,1.0,250.0
circles,10,0.0,svm,1.0,0.0,0.7,0.458,0.3,1.0,500.0
circles,10,0.0,svm,1.0,0.0,0.7,0.458,0.3,1.0,1000.0
circles,10,0.0,svm,0.7,0.051,0.7,0.458,0.0,10.0,0.0001
circles,10,0.0,svm,0.7,0.051,0.7,0.458,0.0,10.0,0.001
circles,10,0.0,svm,0.7,0.051,0.7,0.458,0.0,10.0,0.01
circles,10,0.0,svm,0.822,0.074,0.5,0.5,0.322,10.0,0.1
circles,10,0.0,svm,0.911,0.044,0.7,0.458,0.211,10.0,1.0
circles,10,0.0,svm,1.0,0.0,0.7,0.458,0.3,10.0,2.0
circles,10,0.0,svm,1.0,0.0,0.6,0.49,0.4,10.0,5.0
circles,10,0.0,svm,1.0,0.0,0.6,0.49,0.4,10.0,10.0
circles,10,0.0,svm,1.0,0.0,0.6,0.49,0.4,10.0,25.0
circles,10,0.0,svm,1.0,0.0,0.7,0.458,0.3,10.0,50.0
circles,10,0.0,svm,1.0,0.0,0.7,0.458,0.3,10.0,100.0
circles,10,0.0,svm,1.0,0.0,0.7,0.458,0.3,10.0,250.0
circles,10,0.0,svm,1.0,0.0,0.7,0.458,0.3,10.0,500.0
circles,10,0.0,svm,1.0,0.0,0.7,0.458,0.3,10.0,1000.0
circles,50,0.0,log_reg,0.54,0.028,0.54,0.254,0.0,0.001,0.0
circles,50,0.0,log_reg,0.54,0.017,0.54,0.156,0.0,0.01,0.0
circles,50,0.0,log_reg,0.536,0.032,0.48,0.133,0.056,0.1,0.0
circles,50,0.0,log_reg,0.553,0.042,0.26,0.128,0.293,1.0,0.0
circles,50,0.0,log_reg,0.542,0.04,0.38,0.244,0.162,10.0,0.0
circles,50,0.0,log_reg,0.556,0.044,0.36,0.12,0.196,100.0,0.0
circles,50,0.0,log_reg,0.549,0.058,0.3,0.241,0.249,1000.0,0.0
circles,50,0.0,svm,0.542,0.018,0.44,0.196,0.102,0.1,0.0001
circles,50,0.0,svm,0.544,0.025,0.34,0.237,0.204,0.1,0.001
circles,50,0.0,svm,0.54,0.024,0.54,0.22,0.0,0.1,0.01
circles,50,0.0,svm,0.542,0.033,0.44,0.32,0.102,0.1,0.1
circles,50,0.0,svm,0.54,0.022,0.54,0.201,0.0,0.1,1.0
circles,50,0.0,svm,0.542,0.025,0.44,0.25,0.102,0.1,2.0
circles,50,0.0,svm,0.54,0.026,0.54,0.237,0.0,0.1,5.0
circles,50,0.0,svm,0.54,0.022,0.54,0.201,0.0,0.1,10.0
circles,50,0.0,svm,0.54,0.024,0.54,0.22,0.0,0.1,25.0
circles,50,0.0,svm,0.542,0.035,0.44,0.332,0.102,0.1,50.0
circles,50,0.0,svm,0.54,0.024,0.54,0.22,0.0,0.1,100.0
circles,50,0.0,svm,0.54,0.028,0.54,0.254,0.0,0.1,250.0
circles,50,0.0,svm,0.542,0.03,0.44,0.294,0.102,0.1,500.0
circles,50,0.0,svm,0.542,0.02,0.44,0.215,0.102,0.1,1000.0
circles,50,0.0,svm,0.54,0.02,0.54,0.18,0.0,1.0,0.0001
circles,50,0.0,svm,0.54,0.03,0.54,0.269,0.0,1.0,0.001
circles,50,0.0,svm,0.542,0.018,0.44,0.196,0.102,1.0,0.01
circles,50,0.0,svm,0.54,0.028,0.46,0.22,0.08,1.0,0.1
circles,50,0.0,svm,0.891,0.052,0.76,0.196,0.131,1.0,1.0
circles,50,0.0,svm,0.911,0.017,0.88,0.133,0.031,1.0,2.0
circles,50,0.0,svm,0.949,0.014,0.84,0.15,0.109,1.0,5.0
circles,50,0.0,svm,0.989,0.02,0.84,0.08,0.149,1.0,10.0
circles,50,0.0,svm,1.0,0.0,0.9,0.1,0.1,1.0,25.0
circles,50,0.0,svm,1.0,0.0,0.86,0.156,0.14,1.0,50.0
circles,50,0.0,svm,1.0,0.0,0.84,0.15,0.16,1.0,100.0
circles,50,0.0,svm,1.0,0.0,0.78,0.108,0.22,1.0,250.0
circles,50,0.0,svm,1.0,0.0,0.62,0.209,0.38,1.0,500.0
circles,50,0.0,svm,1.0,0.0,0.56,0.196,0.44,1.0,1000.0
circles,50,0.0,svm,0.54,0.014,0.54,0.128,0.0,10.0,0.0001
circles,50,0.0,svm,0.54,0.02,0.54,0.18,0.0,10.0,0.001
circles,50,0.0,svm,0.547,0.018,0.48,0.16,0.067,10.0,0.01
circles,50,0.0,svm,0.596,0.044,0.42,0.14,0.176,10.0,0.1
circles,50,0.0,svm,1.0,0.0,1.0,0.0,0.0,10.0,1.0
circles,50,0.0,svm,1.0,0.0,1.0,0.0,0.0,10.0,2.0
circles,50,0.0,svm,1.0,0.0,0.94,0.128,0.06,10.0,5.0
circles,50,0.0,svm,1.0,0.0,0.94,0.092,0.06,10.0,10.0
circles,50,0.0,svm,1.0,0.0,0.88,0.133,0.12,10.0,25.0
circles,50,0.0,svm,1.0,0.0,0.88,0.16,0.12,10.0,50.0
circles,50,0.0,svm,1.0,0.0,0.84,0.15,0.16,10.0,100.0
circles,50,0.0,svm,1.0,0.0,0.72,0.16,0.28,10.0,250.0
circles,50,0.0,svm,1.0,0.0,0.64,0.215,0.36,10.0,500.0
circles,50,0.0,svm,1.0,0.0,0.58,0.189,0.42,10.0,1000.0
circles,100,0.0,log_reg,0.531,0.013,0.47,0.119,0.061,0.001,0.0
circles,100,0.0,log_reg,0.524,0.013,0.4,0.141,0.124,0.01,0.0
circles,100,0.0,log_reg,0.502,0.041,0.44,0.092,0.062,0.1,0.0
circles,100,0.0,log_reg,0.504,0.018,0.34,0.111,0.164,1.0,0.0
circles,100,0.0,log_reg,0.513,0.026,0.34,0.066,0.173,10.0,0.0
circles,100,0.0,log_reg,0.511,0.023,0.41,0.07,0.101,100.0,0.0
circles,100,0.0,log_reg,0.514,0.034,0.38,0.16,0.134,1000.0,0.0
circles,100,0.0,svm,0.52,0.008,0.52,0.075,0.0,0.1,0.0001
circles,100,0.0,svm,0.521,0.018,0.42,0.147,0.101,0.1,0.001
circles,100,0.0,svm,0.528,0.011,0.47,0.064,0.058,0.1,0.01
circles,100,0.0,svm,0.574,0.142,0.52,0.166,0.054,0.1,0.1
circles,100,0.0,svm,0.561,0.069,0.42,0.125,0.141,0.1,1.0
circles,100,0.0,svm,0.577,0.104,0.52,0.117,0.057,0.1,2.0
circles,100,0.0,svm,0.598,0.135,0.46,0.211,0.138,0.1,5.0
circles,100,0.0,svm,0.592,0.132,0.45,0.163,0.142,0.1,10.0
circles,100,0.0,svm,0.571,0.14,0.49,0.217,0.081,0.1,25.0
circles,100,0.0,svm,0.57,0.144,0.51,0.094,0.06,0.1,50.0
circles,100,0.0,svm,0.572,0.144,0.46,0.201,0.112,0.1,100.0
circles,100,0.0,svm,0.52,0.01,0.52,0.087,0.0,0.1,250.0
circles,100,0.0,svm,0.622,0.189,0.46,0.185,0.162,0.1,500.0
circles,100,0.0,svm,0.57,0.144,0.52,0.098,0.05,0.1,1000.0
circles,100,0.0,svm,0.526,0.011,0.42,0.125,0.106,1.0,0.0001
circles,100,0.0,svm,0.531,0.024,0.43,0.127,0.101,1.0,0.001
circles,100,0.0,svm,0.52,0.02,0.42,0.147,0.1,1.0,0.01
circles,100,0.0,svm,0.532,0.017,0.46,0.092,0.072,1.0,0.1
circles,100,0.0,svm,0.999,0.003,0.99,0.03,0.009,1.0,1.0
circles,100,0.0,svm,0.999,0.003,1.0,0.0,-0.001,1.0,2.0
circles,100,0.0,svm,1.0,0.0,1.0,0.0,0.0,1.0,5.0
circles,100,0.0,svm,1.0,0.0,0.99,0.03,0.01,1.0,10.0
circles,100,0.0,svm,1.0,0.0,0.96,0.049,0.04,1.0,25.0
circles,100,0.0,svm,1.0,0.0,0.95,0.067,0.05,1.0,50.0
circles,100,0.0,svm,1.0,0.0,0.93,0.1,0.07,1.0,100.0
circles,100,0.0,svm,1.0,0.0,0.91,0.07,0.09,1.0,250.0
circles,100,0.0,svm,1.0,0.0,0.88,0.133,0.12,1.0,500.0
circles,100,0.0,svm,1.0,0.0,0.82,0.133,0.18,1.0,1000.0
circles,100,0.0,svm,0.527,0.017,0.46,0.156,0.067,10.0,0.0001
circles,100,0.0,svm,0.527,0.023,0.43,0.09,0.097,10.0,0.001
circles,100,0.0,svm,0.536,0.021,0.37,0.168,0.166,10.0,0.01
circles,100,0.0,svm,0.806,0.107,0.69,0.176,0.116,10.0,0.1
circles,100,0.0,svm,1.0,0.0,1.0,0.0,0.0,10.0,1.0
circles,100,0.0,svm,1.0,0.0,1.0,0.0,0.0,10.0,2.0
circles,100,0.0,svm,1.0,0.0,1.0,0.0,0.0,10.0,5.0
circles,100,0.0,svm,1.0,0.0,1.0,0.0,0.0,10.0,10.0
circles,100,0.0,svm,1.0,0.0,0.99,0.03,0.01,10.0,25.0
circles,100,0.0,svm,1.0,0.0,0.96,0.049,0.04,10.0,50.0
circles,100,0.0,svm,1.0,0.0,0.96,0.092,0.04,10.0,100.0
circles,100,0.0,svm,1.0,0.0,0.88,0.075,0.12,10.0,250.0
circles,100,0.0,svm,1.0,0.0,0.87,0.11,0.13,10.0,500.0
circles,100,0.0,svm,1.0,0.0,0.87,0.078,0.13,10.0,1000.0
circles,1000,0.0,log_reg,0.518,0.004,0.518,0.038,0.0,0.001,0.0
circles,1000,0.0,log_reg,0.513,0.015,0.496,0.036,0.017,0.01,0.0
circles,1000,0.0,log_reg,0.502,0.023,0.479,0.039,0.023,0.1,0.0
circles,1000,0.0,log_reg,0.49,0.029,0.456,0.035,0.034,1.0,0.0
circles,1000,0.0,log_reg,0.472,0.027,0.441,0.042,0.031,10.0,0.0
circles,1000,0.0,log_reg,0.492,0.029,0.454,0.049,0.038,100.0,0.0
circles,1000,0.0,log_reg,0.484,0.032,0.455,0.028,0.029,1000.0,0.0
circles,1000,0.0,svm,0.518,0.004,0.518,0.037,0.0,0.1,0.0001
circles,1000,0.0,svm,0.518,0.005,0.518,0.048,0.0,0.1,0.001
circles,1000,0.0,svm,0.518,0.004,0.518,0.036,0.0,0.1,0.01
circles,1000,0.0,svm,0.518,0.006,0.518,0.055,0.0,0.1,0.1
circles,1000,0.0,svm,1.0,0.0,1.0,0.0,0.0,0.1,1.0
circles,1000,0.0,svm,1.0,0.0,1.0,0.0,0.0,0.1,2.0
circles,1000,0.0,svm,1.0,0.0,1.0,0.0,0.0,0.1,5.0
circles,1000,0.0,svm,1.0,0.0,1.0,0.0,0.0,0.1,10.0
circles,1000,0.0,svm,1.0,0.0,1.0,0.0,0.0,0.1,25.0
circles,1000,0.0,svm,1.0,0.0,1.0,0.0,0.0,0.1,50.0
circles,1000,0.0,svm,1.0,0.0,1.0,0.0,0.0,0.1,100.0
circles,1000,0.0,svm,1.0,0.0,1.0,0.0,0.0,0.1,250.0
circles,1000,0.0,svm,0.998,0.002,0.986,0.014,0.012,0.1,500.0
circles,1000,0.0,svm,0.868,0.039,0.757,0.05,0.111,0.1,1000.0
circles,1000,0.0,svm,0.518,0.005,0.518,0.047,0.0,1.0,0.0001
circles,1000,0.0,svm,0.518,0.007,0.518,0.063,0.0,1.0,0.001
circles,1000,0.0,svm,0.518,0.005,0.518,0.049,0.0,1.0,0.01
circles,1000,0.0,svm,0.598,0.118,0.567,0.124,0.031,1.0,0.1
circles,1000,0.0,svm,1.0,0.0,1.0,0.0,0.0,1.0,1.0
circles,1000,0.0,svm,1.0,0.0,1.0,0.0,0.0,1.0,2.0
circles,1000,0.0,svm,1.0,0.0,1.0,0.0,0.0,1.0,5.0
circles,1000,0.0,svm,1.0,0.0,1.0,0.0,0.0,1.0,10.0
circles,1000,0.0,svm,1.0,0.0,1.0,0.0,0.0,1.0,25.0
circles,1000,0.0,svm,1.0,0.0,1.0,0.0,0.0,1.0,50.0
circles,1000,0.0,svm,1.0,0.0,1.0,0.0,0.0,1.0,100.0
circles,1000,0.0,svm,1.0,0.0,1.0,0.0,0.0,1.0,250.0
circles,1000,0.0,svm,1.0,0.0,1.0,0.0,0.0,1.0,500.0
circles,1000,0.0,svm,1.0,0.0,1.0,0.0,0.0,1.0,1000.0
circles,1000,0.0,svm,0.518,0.005,0.518,0.045,0.0,10.0,0.0001
circles,1000,0.0,svm,0.518,0.008,0.518,0.073,0.0,10.0,0.001
circles,1000,0.0,svm,0.52,0.008,0.504,0.052,0.016,10.0,0.01
circles,1000,0.0,svm,1.0,0.0,1.0,0.0,0.0,10.0,0.1
circles,1000,0.0,svm,1.0,0.0,1.0,0.0,0.0,10.0,1.0
circles,1000,0.0,svm,1.0,0.0,1.0,0.0,0.0,10.0,2.0
circles,1000,0.0,svm,1.0,0.0,1.0,0.0,0.0,10.0,5.0
circles,1000,0.0,svm,1.0,0.0,1.0,0.0,0.0,10.0,10.0
circles,1000,0.0,svm,1.0,0.0,1.0,0.0,0.0,10.0,25.0
circles,1000,0.0,svm,1.0,0.0,1.0,0.0,0.0,10.0,50.0
circles,1000,0.0,svm,1.0,0.0,1.0,0.0,0.0,10.0,100.0
circles,1000,0.0,svm,1.0,0.0,1.0,0.0,0.0,10.0,250.0
circles,1000,0.0,svm,1.0,0.0,1.0,0.0,0.0,10.0,500.0
circles,1000,0.0,svm,1.0,0.0,1.0,0.0,0.0,10.0,1000.0
circles,10000,0.0,log_reg,0.488,0.036,0.467,0.032,0.021,0.001,0.0
circles,10000,0.0,log_reg,0.502,0.016,0.487,0.016,0.015,0.01,0.0
circles,10000,0.0,log_reg,0.513,0.047,0.489,0.052,0.024,0.1,0.0
circles,10000,0.0,log_reg,0.506,0.026,0.478,0.034,0.028,1.0,0.0
circles,10000,0.0,log_reg,0.502,0.025,0.478,0.019,0.024,10.0,0.0
circles,10000,0.0,log_reg,0.519,0.027,0.491,0.033,0.028,100.0,0.0
circles,10000,0.0,log_reg,0.498,0.019,0.477,0.024,0.021,1000.0,0.0
circles,10000,0.0,svm,0.501,0.001,0.489,0.007,0.012,0.1,0.0001
circles,10000,0.0,svm,0.501,0.001,0.49,0.006,0.011,0.1,0.001
circles,10000,0.0,svm,0.502,0.001,0.486,0.005,0.016,0.1,0.01
circles,10000,0.0,svm,0.73,0.194,0.712,0.202,0.018,0.1,0.1
circles,10000,0.0,svm,1.0,0.0,1.0,0.0,0.0,0.1,1.0
circles,10000,0.0,svm,1.0,0.0,1.0,0.0,0.0,0.1,2.0
circles,10000,0.0,svm,1.0,0.0,1.0,0.0,0.0,0.1,5.0
circles,10000,0.0,svm,1.0,0.0,1.0,0.0,0.0,0.1,10.0
circles,10000,0.0,svm,1.0,0.0,1.0,0.0,0.0,0.1,25.0
circles,10000,0.0,svm,1.0,0.0,1.0,0.0,0.0,0.1,50.0
circles,10000,0.0,svm,1.0,0.0,1.0,0.0,0.0,0.1,100.0
circles,10000,0.0,svm,1.0,0.0,1.0,0.0,0.0,0.1,250.0
circles,10000,0.0,svm,1.0,0.0,1.0,0.0,0.0,0.1,500.0
circles,10000,0.0,svm,1.0,0.0,1.0,0.0,0.0,0.1,1000.0
circles,10000,0.0,svm,0.501,0.001,0.49,0.011,0.011,1.0,0.0001
circles,10000,0.0,svm,0.502,0.001,0.486,0.01,0.016,1.0,0.001
circles,10000,0.0,svm,0.503,0.001,0.477,0.013,0.026,1.0,0.01
circles,10000,0.0,svm,1.0,0.0,1.0,0.0,0.0,1.0,0.1
circles,10000,0.0,svm,1.0,0.0,1.0,0.0,0.0,1.0,1.0
circles,10000,0.0,svm,1.0,0.0,1.0,0.0,0.0,1.0,2.0
circles,10000,0.0,svm,1.0,0.0,1.0,0.0,0.0,1.0,5.0
circles,10000,0.0,svm,1.0,0.0,1.0,0.0,0.0,1.0,10.0
circles,10000,0.0,svm,1.0,0.0,1.0,0.0,0.0,1.0,25.0
circles,10000,0.0,svm,1.0,0.0,1.0,0.0,0.0,1.0,50.0
circles,10000,0.0,svm,1.0,0.0,1.0,0.0,0.0,1.0,100.0
circles,10000,0.0,svm,1.0,0.0,1.0,0.0,0.0,1.0,250.0
circles,10000,0.0,svm,1.0,0.0,1.0,0.0,0.0,1.0,500.0
circles,10000,0.0,svm,1.0,0.0,1.0,0.0,0.0,1.0,1000.0
circles,10000,0.0,svm,0.502,0.002,0.484,0.01,0.018,10.0,0.0001
circles,10000,0.0,svm,0.502,0.001,0.484,0.012,0.018,10.0,0.001
circles,10000,0.0,svm,1.0,0.0,1.0,0.0,0.0,10.0,0.01
circles,10000,0.0,svm,1.0,0.0,1.0,0.0,0.0,10.0,0.1
circles,10000,0.0,svm,1.0,0.0,1.0,0.0,0.0,10.0,1.0
circles,10000,0.0,svm,1.0,0.0,1.0,0.0,0.0,10.0,2.0
circles,10000,0.0,svm,1.0,0.0,1.0,0.0,0.0,10.0,5.0
circles,10000,0.0,svm,1.0,0.0,1.0,0.0,0.0,10.0,10.0
circles,10000,0.0,svm,1.0,0.0,1.0,0.0,0.0,10.0,25.0
circles,10000,0.0,svm,1.0,0.0,1.0,0.0,0.0,10.0,50.0
circles,10000,0.0,svm,1.0,0.0,1.0,0.0,0.0,10.0,100.0
circles,10000,0.0,svm,1.0,0.0,1.0,0.0,0.0,10.0,250.0
circles,10000,0.0,svm,1.0,0.0,1.0,0.0,0.0,10.0,500.0
circles,10000,0.0,svm,1.0,0.0,1.0,0.0,0.0,10.0,1000.0
circles,10,0.1,log_reg,0.6,0.054,0.6,0.49,0.0,0.001,0.0
circles,10,0.1,log_reg,0.6,0.054,0.6,0.49,0.0,0.01,0.0
circles,10,0.1,log_reg,0.6,0.054,0.6,0.49,0.0,0.1,0.0
circles,10,0.1,log_reg,0.667,0.086,0.4,0.49,0.267,1.0,0.0
circles,10,0.1,log_reg,0.711,0.113,0.5,0.5,0.211,10.0,0.0
circles,10,0.1,log_reg,0.722,0.102,0.5,0.5,0.222,100.0,0.0
circles,10,0.1,log_reg,0.722,0.102,0.5,0.5,0.222,1000.0,0.0
circles,10,0.1,svm,0.6,0.054,0.6,0.49,0.0,0.1,0.0001
circles,10,0.1,svm,0.6,0.054,0.6,0.49,0.0,0.1,0.001
circles,10,0.1,svm,0.6,0.054,0.6,0.49,0.0,0.1,0.01
circles,10,0.1,svm,0.6,0.054,0.6,0.49,0.0,0.1,0.1
circles,10,0.1,svm,0.6,0.054,0.6,0.49,0.0,0.1,1.0
circles,10,0.1,svm,0.6,0.054,0.6,0.49,0.0,0.1,2.0
circles,10,0.1,svm,0.6,0.054,0.6,0.49,0.0,0.1,5.0
circles,10,0.1,svm,0.6,0.054,0.6,0.49,0.0,0.1,10.0
circles,10,0.1,svm,0.6,0.054,0.6,0.49,0.0,0.1,25.0
circles,10,0.1,svm,0.6,0.054,0.6,0.49,0.0,0.1,50.0
circles,10,0.1,svm,0.6,0.054,0.6,0.49,0.0,0.1,100.0
circles,10,0.1,svm,0.6,0.054,0.6,0.49,0.0,0.1,250.0
circles,10,0.1,svm,0.6,0.054,0.6,0.49,0.0,0.1,500.0
circles,10,0.1,svm,0.6,0.054,0.6,0.49,0.0,0.1,1000.0
circles,10,0.1,svm,0.6,0.054,0.6,0.49,0.0,1.0,0.0001
circles,10,0.1,svm,0.6,0.054,0.6,0.49,0.0,1.0,0.001
circles,10,0.1,svm,0.6,0.054,0.6,0.49,0.0,1.0,0.01
circles,10,0.1,svm,0.6,0.054,0.6,0.49,0.0,1.0,0.1
circles,10,0.1,svm,0.822,0.089,0.3,0.458,0.522,1.0,1.0
circles,10,0.1,svm,0.889,0.05,0.3,0.458,0.589,1.0,2.0
circles,10,0.1,svm,0.989,0.033,0.8,0.4,0.189,1.0,5.0
circles,10,0.1,svm,1.0,0.0,0.8,0.4,0.2,1.0,10.0
circles,10,0.1,svm,1.0,0.0,0.6,0.49,0.4,1.0,25.0
circles,10,0.1,svm,1.0,0.0,0.6,0.49,0.4,1.0,50.0
circles,10,0.1,svm,1.0,0.0,0.6,0.49,0.4,1.0,100.0
circles,10,0.1,svm,1.0,0.0,0.6,0.49,0.4,1.0,250.0
circles,10,0.1,svm,1.0,0.0,0.6,0.49,0.4,1.0,500.0
circles,10,0.1,svm,1.0,0.0,0.6,0.49,0.4,1.0,1000.0
circles,10,0.1,svm,0.6,0.054,0.6,0.49,0.0,10.0,0.0001
circles,10,0.1,svm,0.6,0.054,0.6,0.49,0.0,10.0,0.001
circles,10,0.1,svm,0.6,0.054,0.6,0.49,0.0,10.0,0.01
circles,10,0.1,svm,0.767,0.092,0.3,0.458,0.467,10.0,0.1
circles,10,0.1,svm,1.0,0.0,0.8,0.4,0.2,10.0,1.0
circles,10,0.1,svm,1.0,0.0,0.8,0.4,0.2,10.0,2.0
circles,10,0.1,svm,1.0,0.0,0.9,0.3,0.1,10.0,5.0
circles,10,0.1,svm,1.0,0.0,0.8,0.4,0.2,10.0,10.0
circles,10,0.1,svm,1.0,0.0,0.8,0.4,0.2,10.0,25.0
circles,10,0.1,svm,1.0,0.0,0.6,0.49,0.4,10.0,50.0
circles,10,0.1,svm,1.0,0.0,0.6,0.49,0.4,10.0,100.0
circles,10,0.1,svm,1.0,0.0,0.6,0.49,0.4,10.0,250.0
circles,10,0.1,svm,1.0,0.0,0.6,0.49,0.4,10.0,500.0
circles,10,0.1,svm,1.0,0.0,0.6,0.49,0.4,10.0,1000.0
circles,50,0.1,log_reg,0.531,0.023,0.3,0.224,0.231,0.001,0.0
circles,50,0.1,log_reg,0.529,0.019,0.28,0.133,0.249,0.01,0.0
circles,50,0.1,log_reg,0.538,0.049,0.36,0.15,0.178,0.1,0.0
circles,50,0.1,log_reg,0.524,0.045,0.3,0.161,0.224,1.0,0.0
circles,50,0.1,log_reg,0.544,0.049,0.34,0.18,0.204,10.0,0.0
circles,50,0.1,log_reg,0.518,0.046,0.34,0.092,0.178,100.0,0.0
circles,50,0.1,log_reg,0.538,0.061,0.32,0.183,0.218,1000.0,0.0
circles,50,0.1,svm,0.524,0.011,0.4,0.126,0.124,0.1,0.0001
circles,50,0.1,svm,0.522,0.015,0.46,0.156,0.062,0.1,0.001
circles,50,0.1,svm,0.524,0.015,0.4,0.155,0.124,0.1,0.01
circles,50,0.1,svm,0.527,0.02,0.34,0.18,0.187,0.1,0.1
circles,50,0.1,svm,0.527,0.02,0.34,0.18,0.187,0.1,1.0
circles,50,0.1,svm,0.527,0.014,0.42,0.189,0.107,0.1,2.0
circles,50,0.1,svm,0.522,0.011,0.46,0.128,0.062,0.1,5.0
circles,50,0.1,svm,0.527,0.017,0.34,0.156,0.187,0.1,10.0
circles,50,0.1,svm,0.527,0.01,0.42,0.166,0.107,0.1,25.0
circles,50,0.1,svm,0.527,0.017,0.34,0.156,0.187,0.1,50.0
circles,50,0.1,svm,0.531,0.021,0.3,0.205,0.231,0.1,100.0
circles,50,0.1,svm,0.522,0.015,0.46,0.156,0.062,0.1,250.0
circles,50,0.1,svm,0.522,0.015,0.46,0.156,0.062,0.1,500.0
circles,50,0.1,svm,0.527,0.017,0.34,0.156,0.187,0.1,1000.0
circles,50,0.1,svm,0.522,0.015,0.46,0.156,0.062,1.0,0.0001
circles,50,0.1,svm,0.524,0.018,0.4,0.179,0.124,1.0,0.001
circles,50,0.1,svm,0.529,0.013,0.36,0.174,0.169,1.0,0.01
circles,50,0.1,svm,0.529,0.019,0.28,0.133,0.249,1.0,0.1
circles,50,0.1,svm,0.878,0.035,0.74,0.254,0.138,1.0,1.0
circles,50,0.1,svm,0.878,0.025,0.7,0.205,0.178,1.0,2.0
circles,50,0.1,svm,0.902,0.023,0.74,0.156,0.162,1.0,5.0
circles,50,0.1,svm,0.944,0.02,0.72,0.183,0.224,1.0,10.0
circles,50,0.1,svm,0.96,0.009,0.8,0.126,0.16,1.0,25.0
circles,50,0.1,svm,0.964,0.011,0.74,0.18,0.224,1.0,50.0
circles,50,0.1,svm,0.964,0.018,0.64,0.15,0.324,1.0,100.0
circles,50,0.1,svm,0.982,0.009,0.54,0.201,0.442,1.0,250.0
circles,50,0.1,svm,0.982,0.009,0.52,0.183,0.462,1.0,500.0
circles,50,0.1,svm,0.991,0.011,0.38,0.227,0.611,1.0,1000.0
circles,50,0.1,svm,0.529,0.026,0.28,0.204,0.249,10.0,0.0001
circles,50,0.1,svm,0.522,0.015,0.46,0.156,0.062,10.0,0.001
circles,50,0.1,svm,0.529,0.017,0.28,0.098,0.249,10.0,0.01
circles,50,0.1,svm,0.762,0.044,0.66,0.201,0.102,10.0,0.1
circles,50,0.1,svm,0.922,0.033,0.82,0.166,0.102,10.0,1.0
circles,50,0.1,svm,0.936,0.016,0.84,0.12,0.096,10.0,2.0
circles,50,0.1,svm,0.962,0.01,0.78,0.14,0.182,10.0,5.0
circles,50,0.1,svm,0.962,0.01,0.82,0.108,0.142,10.0,10.0
circles,50,0.1,svm,0.967,0.015,0.78,0.14,0.187,10.0,25.0
circles,50,0.1,svm,0.982,0.009,0.74,0.128,0.242,10.0,50.0
circles,50,0.1,svm,0.984,0.01,0.62,0.244,0.364,10.0,100.0
circles,50,0.1,svm,1.0,0.0,0.56,0.233,0.44,10.0,250.0
circles,50,0.1,svm,1.0,0.0,0.5,0.184,0.5,10.0,500.0
